R_active,residual_error,t_to_thr,environment
9.079364314174938,29.60999361812374,4.000000000000079,gravity
7.768413991924569,23.422576475427967,4.000000000000079,gravity
10.97026262430714,33.32852277210252,4.000000000000079,gravity
4.38689085618662,135.15768208880158,3.5791666666667514,zeroG
7.413369886487714,137.9091828148062,3.7541666666667592,zeroG
5.446570815702216,129.3227880846431,3.6458333333334214,zeroG
5.486684303143343,77.3708666159087,3.7083333333334245,zeroG
8.921576068518288,12.405024575296654,4.000000000000079,gravity
5.441778874377037,133.3226971267643,3.7458333333334264,zeroG
